movieId,id,title,tags
89804,10316,The Ides of March,dirty tricks stand to soil an ambitious young press spokesman's idealism in a cutthroat presidential campaign where 'victory' is relative. drama ohio politics dirtytricks presidentialcampaign endorsement campaignspeech presidentialdebate ryangosling georgeclooney philipseymourhoffman georgeclooney
89864,40807,50/50,"inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis, and his subsequent struggle to beat the disease. comedy drama painter fathersonrelationship therapist cancer psychologist bestfriend doctor patient vomiting driver'slicense chemotherapy therapistpatientrelationship josephgordon-levitt sethrogen annakendrick jonathanlevine"
89904,74643,The Artist,"hollywood, 1927: as silent movie star george valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with peppy miller, a young dancer set for a big break. drama comedy romance filmproducer filmhistory moviestudio hollywood dog mustache hollywoodland silentfilm marquee terrier moviestar flapper silentfilmstar jeandujardin bérénicebejo johngoodman michelhazanavicius"
90057,64720,Take Shelter,"plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself. thriller drama shelter endoftheworld sanity apocalypse michaelshannon jessicachastain katymixon jeffnichols"
90376,71859,We Need to Talk About Kevin,"the mother of a teenage sociopath who went on a high-school killing spree recalls her son's deranged behavior during childhood, as she deals with her grief. drama thriller suburb violence killingspree prisonvisit guineapig brokenarm pottytraining womandirector johnc.reilly tildaswinton ezramiller lynneramsay"
90405,49530,In Time,"in the not-too-distant future the aging gene has been switched off. to avoid overpopulation, time has become the currency and the way people pay for luxuries and necessities. the rich can live forever, while the rest try to negotiate for their immortality. a poor young man who comes into a fortune of time, though too late to help his mother from dying. he ends up on the run from a corrupt police force known as 'time keepers'. action thriller sciencefiction bank future time dystopia raceagainsttime immortality ontherun classdifferences copsandrobbers  richvspoor justintimberlake amandaseyfried cillianmurphy andrewniccol"
90428,44754,Margaret,"a young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives. drama newyork bus nightmare witness investigation police truth teacher blood student relationship family annapaquin mattdamon markruffalo kennethlonergan"
90430,72113,Carnage,"after 11-year-old zachary cowan strikes his classmate across the face with a stick after an argument, the victim's parents invite zachary's parents to their brooklyn apartment to deal with the incident in a civilized manner. comedy drama flat mobilephone hamster insult darkcomedy writer tulips meeting puke pants liberal katewinslet jodiefoster christophwaltz romanpolanski"
90439,50839,Margin Call,a thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis. thriller drama capitalism brokerage wallstreet downsizing financialcrisis stockmarket stockmarketcrash 21stcentury investment kevinspacey paulbettany jeremyirons j.c.chandor
90469,72571,Paranormal Activity 3,"in 1988, evil begins to terrorize young sisters katie and kristi for the first time when an invisible entity resides in their home. horror witch sistersisterrelationship sequel prequel haunting foundfootage katiefeatherston spraguegrayden laurenbittner henryjoost arielschulman"
90522,58233,Johnny English Reborn,"the most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. when mi-7 receives word that the chinese premier has become the target of some high-powered killers, it falls on johnny english to save the day. armed with the latest high-tech weaponry and gadgets that would make even james bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike. crime adventure action comedy thriller buddhistmonk cooking primeminister kitchen secretagent sequel mindcontrol jamesbondspoof incompetence femaleboss klutz aftercreditsstinger assassinationattempt rowanatkinson dominicwest gilliananderson oliverparker"
90524,59965,Abduction,a young man sets out to uncover the truth about his life after finding his baby photo on a missing persons website. thriller action mystery cia airport hero fight kidnapping timebomb training webcam website party ontherun hospital train teenager taylorlautner lilycollins alfredmolina johnsingleton
90531,76025,Shame,"brandon is a new yorker who shuns intimacy with women but feeds his desires with a compulsive addiction to sex. when his wayward younger sister moves into his apartment stirring memories of their shared painful past, brandon's insular life spirals out of control. drama pornography brothersisterrelationship sexaddiction newyorkcity thirtysomething sexaddict michaelfassbender careymulligan jamesbadgedale stevemcqueen"
90576,63492,What's Your Number?,"ally darling (anna faris) is realizing she's a little lost in life. her latest romance has just fizzled out, and she's just been fired from her marketing job. then she reads an eye-opening magazine article that warns that 96 percent of women who've been with 20 or more lovers are unlikely to find a husband. determined to turn her life around and prove the article wrong, ally embarks on a mission to find the perfect mate from among her numerous ex-boyfriends. comedy romance basedonnovel loser magazine womanizer mission search boyfriend husband fired pastrelationship chrisevans annafaris martinfreeman markmylod"
